,repo_id
41,49138457
42,49682679
43,49077069
44,49223155
45,48523563
46,48673715
47,49255121
48,48671386
49,49325437
50,48804792
51,49563654
52,49854497
53,49595900
54,48623038
55,48920285
56,49344975
58,48549417
59,49378479
60,49789153
61,48943103
62,49589399
63,48664871
64,49555694
65,49365288
66,48770856
67,49248399
68,48544241
69,49841612
70,49077518
71,48446784
72,49252280
73,48313254
74,49574981
75,49273408
76,48699698
77,48950563
78,48828656
79,49526597
80,48452331
81,49774091
83,49575674
84,49432948
85,49478077
86,49242217
87,49878877
88,49564482
89,48510366
90,49811014
91,49685256
92,48670053
93,48815401
94,49852447
95,48375161
96,48886637
97,49842685
98,49884340
99,48513824
1,48698708
2,49223855
3,49174172
4,48827185
5,48864404
6,48365549
7,48631085
8,49253091
9,49132948
10,48749148
11,48400521
12,49156446
13,49781798
14,49048350
15,49229909
16,49791715
17,48861495
18,49740267
19,48601441
20,48570300
21,48437670
22,48430217
23,48509041
24,48878150
25,48724428
27,48875894
28,48868346
29,48865580
30,48568680
31,49334861
32,48741734
33,49591597
34,49694221
35,49846756
36,48705473
37,49302266
38,49607254
39,49606590
41,49322377
42,49524190
43,48781176
44,49402824
45,48498819
47,49095416
48,48892976
49,49375911
50,49670588
51,48939900
52,48493324
53,48399140
54,48942612
55,48345638
56,49201667
57,48624361
58,48704864
59,49552444
60,48699238
61,49020650
62,49363267
63,48364371
64,48476148
65,48519208
66,49395875
67,49849994
68,48560379
69,49093989
70,48502742
71,49491352
72,49329896
73,48468714
74,49026457
76,49339878
77,49113452
78,49246205
79,49312449
80,48337089
81,49702633
82,48929172
83,48980978
84,48932763
85,49785413
86,49598254
87,49658784
88,49013872
89,49578714
90,48941708
91,49797708
92,48305303
93,49236739
94,49181724
95,49105003
96,49017843
97,48379076
98,48746447
99,48325935
0,48922693
1,49451649
2,48923770
3,49614826
4,49302147
5,48377294
6,48894533
7,49343710
8,49318843
9,49216077
10,49673000
11,49839196
12,49784431
13,49845683
14,49824310
15,49650180
16,48764585
17,49428595
18,48649622
19,48767668
20,48686012
21,48501368
22,48733333
23,48642414
25,48497192
26,48554164
27,48991536
28,49095023
29,48765306
30,49317451
31,49656575
32,48655284
33,49449905
34,49011871
35,49071440
36,49797654
37,49078083
38,49596156
39,49487108
40,49017956
41,49483109
42,49211712
43,49242115
44,49756417
45,49453831
46,48873521
47,48693445
49,49422756
50,49300513
51,48462904
52,49008575
53,49797675
54,49224614
55,48827528
56,49746197
57,48825029
58,49842746
59,48831658
61,48622034
62,49740374
63,49459089
64,49357352
65,49616378
66,48477632
67,48793261
68,49226985
69,48577521
70,48910067
71,48557906
72,48845999
73,48878986
74,49733729
75,49256785
76,49020239
77,49633312
78,49161298
79,49242201
81,49042100
82,48765002
83,49208225
84,49466530
85,48746246
86,48658172
87,48559615
88,49199720
89,49715515
90,48945897
92,49509005
93,49829257
94,48329064
95,48703721
96,48567106
97,48662917
99,49552157
0,48503834
2,49326093
3,48924523
4,49660976
5,49650475
6,48859647
7,49711754
8,48444176
9,49495783
10,48615835
11,49644933
12,49038212
13,49744402
14,48996566
15,49298577
16,48307720
17,49789179
18,48402870
19,49445575
20,48742215
21,48491702
22,49729482
24,49326328
25,49169613
26,48867673
27,49863805
28,49835212
29,49773298
30,49015296
31,48824810
32,49599693
33,48576200
34,49742478
35,49192168
36,48564740
37,48573028
38,49691886
39,48800529
40,48426070
41,49364338
42,49460698
43,49639536
44,48748592
45,49779421
46,49455850
47,48641570
48,48415518
49,48922724
50,48623680
51,49091597
53,49852536
54,48740234
55,49466934
56,48331907
57,49299616
58,48879561
59,49300287
60,48389989
61,49455284
62,49451058
63,49866239
64,49804028
65,49353057
66,49031341
67,49535299
69,49748449
70,49845175
71,49553222
72,49885067
73,49856698
74,49491341
75,49724057
77,48550886
78,48322677
79,48716830
80,48963057
81,49889006
82,48350697
83,49474431
84,48706432
86,49710586
87,48705669
88,48658438
89,48861543
90,48741894
91,48866232
92,49065586
93,49511913
94,48963543
95,49861834
96,48661695
97,49408908
98,49235082
99,49373629
1,48623558
2,49346299
3,48320384
4,49760504
5,48593532
6,49386559
7,48894950
8,48904888
9,48488430
10,48504165
11,48560572
12,48729353
13,48465577
14,48324494
15,49886801
16,49412249
17,48501841
18,48345489
19,49643229
20,49003082
21,48707149
22,48925653
23,49560468
24,48664140
25,49613643
26,49349106
27,48501860
28,49256317
29,48544147
30,49691605
31,48723015
32,49414256
33,48338774
34,48399035
35,49257196
36,49008290
37,49144325
38,48685536
39,48712355
40,49348335
41,48873013
42,49629992
43,49825187
44,49166869
45,48647797
47,48937139
48,49673110
49,48391911
50,49802969
51,49777913
52,48565908
53,49885177
54,48900290
55,49327065
56,49356897
57,49396165
58,48919093
59,48455253
60,48326540
61,49235784
62,48959326
63,49125237
64,49898371
65,49700085
66,49511325
67,48353366
68,48577387
69,49824725
70,48578152
71,49308559
72,48646785
73,49449822
74,48918859
75,48794719
77,49531924
78,48890240
79,49144659
80,49179662
81,48389292
82,49782151
83,49184710
84,49615802
85,49152949
86,49599952
87,48778035
88,48360430
89,49328071
90,49301348
91,49672452
92,49766405
93,48814662
94,49375023
95,48946780
96,49202026
97,48935698
98,49008318
99,48899496
0,47987581
1,47292230
2,47225012
4,47604977
5,47337981
6,47071949
7,47074031
8,47450104
9,47729143
10,46824681
11,47136182
12,47833751
13,47960042
14,47974570
15,48279100
16,47557881
17,47640332
18,47850329
19,47658094
20,47696238
21,47415879
22,46662546
23,47023163
24,48256461
25,47931198
26,47043060
27,47830104
28,48139460
29,47280497
30,47433545
31,48266474
32,47485455
34,48033573
35,48178094
36,47589132
37,47463132
38,47965314
39,46767682
40,47696680
41,47706182
42,48072854
43,46934476
44,47741704
45,47856517
46,46920432
47,48192865
48,47577582
49,46740336
50,47455478
51,46796736
52,47275542
53,47335245
54,46677135
55,47676861
56,46751558
58,46900735
60,47604086
61,46889890
62,47342649
63,47236648
64,47761730
65,48276516
66,47531198
67,46633107
68,48076947
69,48039579
70,47898318
71,46593765
72,46733915
73,47278181
74,47032517
75,46728703
76,47526040
77,46951245
78,46744569
80,47251947
81,46678623
82,46942804
83,47473071
84,46815640
85,46740822
86,47720739
87,48041853
88,46691572
89,47171366
90,47913940
91,47430410
92,46907920
93,47113127
94,47641153
95,47886488
96,47720741
97,47064149
98,47944665
99,46826702
0,48075299
1,46973598
2,48258143
3,47914704
4,46939261
5,47357810
6,47263388
7,48036478
8,48075267
9,48045889
10,46840114
11,47086874
12,46864785
13,46856076
14,46742803
15,46696922
17,47258453
18,47258324
19,46765465
20,47130151
21,47403480
22,46600591
23,46576177
24,47729070
25,47284469
26,48110602
27,47714437
28,47622772
29,47345062
30,47434194
31,47636713
32,47083843
33,47023386
34,47422086
35,46941521
36,47054900
37,46977572
38,47284196
39,46753250
40,47333404
41,47184183
42,47887737
43,46654479
44,47541098
45,47091111
46,47804607
47,47110123
48,47366059
49,47542816
50,46623362
51,48252432
52,48004789
53,46634733
54,48191318
55,46828078
56,47074721
57,47161104
58,48235199
59,47250507
60,47360667
61,47582804
62,46960063
63,47169462
64,47271818
65,46533986
66,46896056
67,47854506
68,47956759
69,47346303
70,47889160
71,47613349
72,47052849
73,46584427
74,48073367
75,47035569
76,47582066
77,48301284
78,46576665
79,46676157
80,47197173
81,48004974
82,47821887
83,46917679
85,47167680
86,47540791
87,46758435
88,47188553
89,47046210
90,48207619
91,47421790
92,48273437
93,47850873
94,47296107
95,46568794
96,48130877
97,46734248
98,48055708
99,47952034
0,47865737
1,46591111
2,46631494
4,48233260
5,47546247
6,47563317
7,48204549
8,48197358
9,47198038
10,47791375
11,47942878
12,46673488
13,47205881
14,46802649
15,48244243
16,47204341
17,48226549
19,47358775
20,47878420
21,47182573
22,47024310
23,48120688
24,47104321
25,48168366
26,46756735
27,47464573
28,46829075
29,47022088
30,47792881
31,47280145
32,47442523
33,47033169
34,47568492
35,47418098
36,47070394
37,46876535
38,47208772
39,47279653
40,46774024
41,48009100
42,47761702
43,47600009
44,46567264
45,47325802
46,46941655
47,47593736
48,47172407
49,46571004
50,47600921
51,47856527
52,47190130
53,46867568
54,48136898
55,48234388
56,46670572
57,48146277
58,47386241
59,47417188
60,47434851
61,47085062
62,48236880
63,46947856
64,47926405
65,48028180
66,47677372
67,47463454
68,46777285
69,47242434
70,47250266
71,47905236
72,47355643
73,46999514
74,48132187
75,47500830
76,46531575
77,47985858
78,47916302
79,47824190
80,47218305
81,48087623
82,47615908
83,47203321
84,47344388
85,47039791
86,46863546
88,47590879
89,48248770
90,48054018
91,47090054
92,46794385
93,47567951
94,46675136
95,46871239
96,47441947
97,47271181
98,47899099
99,47840091
0,47326700
1,47639375
3,46711024
4,47683530
5,48297789
7,47294705
8,47090171
9,46755940
10,46854533
11,46702399
12,46874738
13,47453657
14,48252825
16,47989327
17,47001547
18,47103585
19,47001024
20,47692562
21,47978750
22,46998746
23,47350976
24,48301212
26,47490467
27,48244997
28,47409549
29,47207617
30,48035822
31,47094867
32,47217673
33,46671964
34,47149881
35,47245337
36,47440670
37,47951944
38,47825050
39,46792984
41,47438195
42,48096571
43,47414975
44,47519663
45,47598713
46,46657750
47,47669003
48,47041316
49,47240755
50,46948652
51,47997403
52,47049652
53,47389884
54,47029990
55,48072933
56,46902479
57,46997905
58,47838712
59,46688018
61,48212048
62,47432249
63,47075617
64,48009504
65,47343992
66,47504169
67,47047912
68,47282884
69,47501191
70,47381638
71,47280516
72,47462404
73,47895709
74,47905846
75,47836354
76,48243242
77,46532975
78,47113324
79,48258029
80,46584985
81,46709975
82,47999710
83,46585281
84,48090060
85,46818061
86,47622626
88,47251567
89,46610128
90,47740413
91,48125449
92,48134976
93,46909987
94,47033131
95,48146334
96,46816911
97,47953152
98,47575551
99,47762072
0,47752168
1,48070829
2,47972415
3,47457056
4,47782362
5,47849488
6,48098034
7,46850455
8,46608170
9,47626146
10,48214228
11,47972708
12,47183868
13,47438321
14,46817938
15,48267070
16,47121893
17,48139975
18,47172878
19,47554892
20,46790207
21,46744367
23,46747409
24,47101352
25,47712138
26,48185443
27,47567940
28,47517176
29,47080298
30,48052832
31,46944917
32,46856080
33,46718359
34,47159833
35,47531118
36,47690262
37,46939175
38,48023145
39,46942316
40,47326695
41,47750499
42,47074308
43,46868145
44,46823430
45,47165383
46,46869672
48,47553238
49,47381097
50,47829083
51,47421334
52,47137757
53,48047816
54,47357348
55,46877182
56,47472608
57,47578836
58,47029734
59,48213920
60,47768555
61,47893706
62,47585172
63,46591048
64,47398207
65,48041341
66,47105870
67,47597013
68,47362687
71,47199228
72,47803364
73,47999628
74,48043031
75,47872890
76,47187684
77,47036891
78,48259304
79,47014106
80,46879563
81,47614423
82,47398503
83,47693495
84,47177477
85,46749195
86,47401011
87,47283228
88,46806309
89,47394862
90,46970625
91,47672640
93,47834002
94,47830325
95,46928412
96,47637198
97,47323532
98,48095456
99,47410461
0,47947531
1,47943802
2,46812607
3,48254163
4,47703519
5,48199976
6,47984239
7,47486702
8,47379332
10,47421001
11,47909792
12,46961854
13,47209934
14,48122826
15,47570190
16,46804736
17,47495562
18,46945523
19,47625055
20,47445500
21,47555500
22,47908408
23,46980180
24,47186938
25,47575013
26,47712198
27,48057690
28,48257061
29,47778319
30,47886546
32,47365323
33,47844713
34,48038942
35,46848542
36,47982343
37,48239010
38,46889378
39,46847647
40,47196463
41,47319447
42,47998235
43,47970361
44,48274098
46,47918593
47,47971655
48,46749547
49,46755225
50,47906515
51,47331574
52,46941721
53,46787460
54,47140153
55,46644258
56,47586533
57,46855240
58,47826829
59,47071386
60,46566161
61,47557390
62,46785983
63,47038850
64,46644689
65,47786274
66,47876054
67,46645267
68,47010294
69,46946359
70,47171620
71,48135775
72,48134940
73,46540770
74,47542344
75,47362952
76,46729289
77,47640356
78,47649240
79,47599480
80,48226368
81,47776604
82,46852278
83,46760533
84,47624938
85,47273840
86,46998617
87,46743787
88,48171975
89,46938962
90,48090130
91,47992908
92,47001936
93,48162862
94,46701859
95,48111012
96,47531992
97,47678008
98,47424140
99,47468887
0,46993895
1,46646639
2,46999211
3,47871143
4,46747497
5,47801143
6,48218534
7,47750623
8,46892611
9,47529786
10,48134598
11,47790481
12,47087986
13,46781708
14,46854675
15,47608233
16,48252626
17,46729747
18,47168144
19,47040248
20,47616182
21,47908414
22,46871720
23,46815225
24,47038925
25,46635118
26,47476867
27,47531294
28,48000261
29,47219368
30,46640283
31,47004977
32,47899932
33,47991168
35,47968001
36,47132088
37,47323324
38,46674077
39,46757958
40,46689354
41,46880597
42,47243414
43,46557928
44,47743372
45,48193842
46,47899787
47,46641860
48,47902684
49,48241923
50,47117849
51,46586781
52,47355278
53,48226980
54,47436366
55,47256024
56,47714573
57,47986260
58,47541720
59,46539973
60,47190266
61,47424279
62,46724270
63,47428206
64,47217347
65,47823394
66,47812808
67,46909757
68,47505061
69,46984494
70,46725985
71,48172603
72,47551877
73,47530180
74,47422749
75,47694376
76,47051658
77,47890859
78,47768281
79,47627135
80,48131081
81,48115405
82,48025420
83,47460416
84,46915364
85,46660342
86,46946824
87,47484367
88,48153704
89,47519456
90,46999498
91,47485393
92,46950498
93,47702724
94,46961063
95,47152945
96,47264206
97,48141332
98,47568315
99,47115518
0,48054534
1,48163039
3,47635030
4,47930155
5,46634210
6,47356170
7,46907760
8,47264706
9,47963142
10,46678177
11,47732973
12,47354561
13,47363306
14,47246171
15,47432141
16,46992417
17,47810625
18,47708500
19,46683111
20,47061494
21,46932433
22,46557015
23,48110169
24,47542851
25,47034699
26,48195233
27,46863634
28,48134582
29,46682596
30,46578377
31,47565841
32,46976368
33,47791090
34,47866533
35,46829269
36,48300174
37,47074887
38,47995577
39,47700964
40,47684100
41,47944877
42,46892512
43,47725040
44,47991842
45,47129162
46,47527752
47,48198151
48,48064767
49,46693327
50,47997949
51,47433737
52,47192570
53,46832726
54,46763052
55,47066144
56,46880291
57,47625420
58,46626809
59,48198920
60,48100352
61,48167946
62,46686131
63,47322759
64,47847892
65,47749894
66,47143299
67,47649346
68,48208431
69,46718535
70,47839544
71,46721931
72,47871613
73,47060984
74,47583364
75,48218828
76,47834582
77,46623023
78,46660382
79,47135562
80,48023591
81,47701116
82,46860630
83,47545430
84,47321016
85,46558217
86,47742916
87,47055764
88,47376247
89,48004941
90,47192702
91,46613810
92,47777946
93,48234852
94,48242880
95,47450638
96,48142659
97,47563497
98,47220422
99,46615136
0,47258342
1,48069309
2,47565874
3,46947105
4,47072457
5,47694811
6,47937426
7,47391866
8,47793051
9,48008648
10,47995256
11,47509297
12,47148215
13,46757944
14,46869376
15,47680782
16,47121883
17,46566669
18,46607692
19,47719232
20,46580696
21,47636667
22,47961517
23,47231717
24,48147779
25,46745300
26,47137092
27,48195614
28,47214150
29,47863971
30,47499964
31,47856861
32,48269988
33,47419579
34,47077578
35,46767577
36,47897226
37,46625565
39,46676782
40,47174119
41,47415120
42,47751782
43,47395600
44,48254740
45,47112025
46,47789672
47,47400064
48,48250485
49,46793877
50,48296121
51,48293531
52,47495285
53,46926244
54,48254312
55,47460440
56,47895959
57,46626681
58,47790761
59,46872205
60,48184431
61,47115470
62,47584051
63,47598819
64,48244523
65,46626945
66,47119139
67,47562322
68,47453749
69,47807147
70,47339115
71,48294591
72,46856114
73,46634834
74,47219519
75,46841287
76,47062608
78,48270916
79,46667794
80,47470153
81,48084850
82,46565187
83,46917021
84,48086109
85,47362774
86,48133546
87,47357801
88,48190794
89,46676945
90,46637075
91,46927880
92,47502609
93,47280089
94,47825136
95,48265704
96,46970294
97,46635347
98,47809520
99,46708828
0,48010677
2,47190624
3,47453302
4,46801369
5,46638669
6,47671127
7,47010479
8,48198706
9,46906439
10,47648925
11,48275928
12,47907821
13,46723165
15,47918643
16,47397646
17,46979489
18,47077067
19,46975254
20,47913347
21,47544193
22,48129918
23,46895564
24,48203815
25,47140131
26,47411155
27,47412002
28,48251594
29,47927876
30,47479424
31,47621478
32,47607357
33,48049137
34,47977681
35,47150926
36,47931294
38,48171110
39,48011933
40,47608376
41,46835613
42,48036514
43,47454460
44,47203045
45,47382110
46,47875507
47,47553188
48,48172048
49,48281362
50,47622312
51,47506240
52,47773990
53,47218786
54,46572746
55,46541937
56,47463490
57,47576910
58,47870132
59,46973796
60,48028519
61,46593500
62,47708831
63,46942829
64,47368908
65,47663690
66,47850057
67,48261108
68,47632957
69,48029327
70,46697234
71,47465937
72,46737100
73,47772893
74,47144923
75,46795042
76,48182096
78,47684138
79,46677994
80,48190149
81,46810954
82,47879364
83,46604988
84,47649855
85,47563574
86,47232918
87,47092708
88,47206993
89,48217670
90,46914342
91,46603596
92,48145768
93,48106815
94,47607310
95,47735065
96,47748084
97,48157847
98,46608750
99,47710491
0,45608666
1,45684317
2,45071677
3,46014090
4,45913843
5,46497328
6,45934436
7,44957796
8,45851755
9,46110622
10,46292587
11,45145201
12,44788554
13,45884227
14,45992519
15,45311254
16,44780369
17,46436918
18,46377520
19,45109193
20,45285412
21,44837764
22,46126061
23,45739248
24,45080550
25,45916522
26,45143052
27,46499288
28,45203971
29,44978980
30,45724704
31,46161212
32,46407110
33,44756927
34,45389270
35,45411920
36,44758575
37,44738934
38,45695541
39,44685144
40,45573586
41,46069431
42,46447610
43,44858764
44,45405759
45,44892009
